"date","close","volume","open","high","low"
"16:00","41.41","16,091,207","41.52","42.08","41.27"
"2019/09/16","41.4100","16502690.0000","41.4900","42.0800","41.2700"
"2019/09/13","42.0100","21099450.0000","43.4400","43.5100","41.9738"
"2019/09/12","44.4600","9625459.0000","44.9000","44.9200","44.0000"
"2019/09/11","44.7200","16156130.0000","44.3000","44.9700","43.6500"
"2019/09/10","44.2400","11305630.0000","43.5100","44.2400","43.4700"
"2019/09/09","44.0400","10164470.0000","44.0000","44.2800","43.6200"
"2019/09/06","43.8500","10429620.0000","44.0200","44.3200","43.6600"
"2019/09/05","43.8500","9047474.0000","44.5500","44.6000","43.8100"
"2019/09/04","44.3000","7840819.0000","44.2600","44.5000","43.4100"
"2019/09/03","44.0400","8935602.0000","43.7000","44.1400","43.0700"
"2019/08/30","43.7400","13985340.0000","44.0600","44.5800","43.5700"
"2019/08/29","44.2500","18216730.0000","46.1700","46.2999","43.8500"
"2019/08/28","45.8500","20299520.0000","45.1700","46.6900","44.6700"
"2019/08/27","45.2500","58074090.0000","51.1700","52.4500","44.8300"
"2019/08/26","47.1200","12763600.0000","46.9700","47.6121","46.4950"
"2019/08/23","46.4100","10741850.0000","46.9100","47.1800","46.1500"
"2019/08/22","46.5900","8288627.0000","46.0000","46.8975","45.9900"
"2019/08/21","46.2500","5323659.0000","46.3300","46.5300","45.9300"
"2019/08/20","46.0300","5619603.0000","46.6200","46.7150","45.5800"
"2019/08/19","46.7000","4439865.0000","46.8300","47.1900","46.6400"
"2019/08/16","46.4800","6986717.0000","45.7000","46.7300","45.6900"
"2019/08/15","45.4900","6363520.0000","45.8800","46.1800","45.2150"
"2019/08/14","45.8700","8907415.0000","46.4000","46.4900","45.8500"
"2019/08/13","46.7800","5764820.0000","45.7800","46.9250","45.7300"
"2019/08/12","45.9800","4558390.0000","46.0300","46.3320","45.7000"
"2019/08/09","46.1600","8124976.0000","46.4800","46.6000","45.6300"
"2019/08/08","46.5000","10565430.0000","46.2200","46.6600","45.9000"
"2019/08/07","46.2300","13216200.0000","45.9100","46.4400","45.2450"
"2019/08/06","46.1600","8779064.0000","46.9100","46.9200","45.9300"
"2019/08/05","46.6500","10325950.0000","47.5400","47.7000","46.1749"
"2019/08/02","47.9300","7072182.0000","48.2000","48.4400","47.7500"
"2019/08/01","47.8800","9933761.0000","47.5000","48.6600","47.4000"
"2019/07/31","47.0700","12252270.0000","48.3100","48.5500","46.7200"
"2019/07/30","48.5000","13184550.0000","49.6000","49.6700","47.3500"
"2019/07/29","50.3100","6271630.0000","49.9500","50.5800","49.9200"
"2019/07/26","49.8600","7352928.0000","49.5200","50.1200","49.0400"
"2019/07/25","49.5900","4086783.0000","49.7700","50.4500","49.4600"
"2019/07/24","49.7800","4280235.0000","49.9800","50.1000","49.6200"
"2019/07/23","50.0400","6243418.0000","49.8600","50.2950","49.7100"
"2019/07/22","49.6700","4985000.0000","50.5200","50.5200","49.5400"
"2019/07/19","50.5300","5262527.0000","50.8600","50.9000","50.4200"
"2019/07/18","50.5300","9852494.0000","50.0400","51.1150","49.7300"
"2019/07/17","49.4500","5381836.0000","49.4100","49.6200","49.0100"
"2019/07/16","49.4100","5569428.0000","49.3100","49.6210","49.0300"
"2019/07/15","49.5400","4616891.0000","49.8000","49.9400","49.4000"
"2019/07/12","49.5000","6103568.0000","50.0500","50.1700","49.4400"
"2019/07/11","49.2600","5857028.0000","49.0000","49.7300","48.8800"
"2019/07/10","49.0000","6532952.0000","48.2200","49.5000","48.1900"
"2019/07/09","48.3500","6056308.0000","48.8200","48.9400","48.2100"
"2019/07/08","49.0800","6502534.0000","48.9300","49.5200","48.6000"
"2019/07/05","48.7800","5290951.0000","49.0700","49.2500","48.2700"
"2019/07/03","49.1900","3909230.0000","48.9700","49.3500","48.4300"
"2019/07/02","48.6000","6099652.0000","47.8600","48.6200","47.6200"
"2019/07/01","47.6900","7186852.0000","47.7300","48.4100","47.5050"
"2019/06/28","47.3500","20573120.0000","47.8200","48.0600","47.3100"
"2019/06/27","47.9000","5906915.0000","47.9000","48.2800","47.5600"
"2019/06/26","47.9400","10469330.0000","48.1200","48.3600","47.6200"
"2019/06/25","48.7800","7197104.0000","48.6700","48.9400","48.1000"
"2019/06/24","48.4900","10215080.0000","48.1100","49.0300","47.9100"
"2019/06/21","48.0000","23069030.0000","50.0600","50.3400","47.9100"
"2019/06/20","50.2600","9302181.0000","50.2400","50.4100","49.9000"
"2019/06/19","49.9000","8193464.0000","50.1100","50.2500","49.5965"
"2019/06/18","50.1200","6253391.0000","51.0700","51.2500","50.0100"
"2019/06/17","50.8600","4876167.0000","50.3900","51.1900","50.3840"
"2019/06/14","50.8600","5669297.0000","51.1100","51.4800","50.4800"
"2019/06/13","51.2100","4074529.0000","51.1400","51.4300","50.6800"
"2019/06/12","51.5900","6698582.0000","51.4400","52.0400","51.1200"
"2019/06/11","52.1500","6709005.0000","51.3500","52.4550","51.3100"
"2019/06/10","51.2100","4989340.0000","51.5000","51.7000","50.9800"
"2019/06/07","51.3800","5161499.0000","51.1900","51.7222","51.1200"
"2019/06/06","50.7500","7267911.0000","49.9100","51.1700","49.8900"
"2019/06/05","49.6900","8692143.0000","50.5900","50.6700","48.9700"
"2019/06/04","50.4200","5846394.0000","50.7800","50.8100","50.2500"
"2019/06/03","50.1000","6306820.0000","49.2500","50.1500","49.1300"
"2019/05/31","49.0600","6416460.0000","49.9200","49.9500","48.9400"
"2019/05/30","50.2100","5801717.0000","50.3200","50.4900","49.9300"
"2019/05/29","50.1900","10412200.0000","49.2000","50.4500","48.7000"
"2019/05/28","49.8700","18094140.0000","52.0300","52.0300","49.7500"
"2019/05/24","52.4000","5734990.0000","52.9700","53.1100","51.6000"
"2019/05/23","52.8100","6493710.0000","52.5100","52.8800","52.1705"
"2019/05/22","52.8300","6970761.0000","51.9300","53.0200","51.7500"
"2019/05/21","51.8700","6219104.0000","52.6000","52.6000","51.8300"
"2019/05/20","52.3300","7133850.0000","52.1500","53.0900","52.0600"
"2019/05/17","52.3500","6129869.0000","51.7600","52.5200","51.4600"
"2019/05/16","52.0300","6351186.0000","52.0100","52.7600","51.8800"
"2019/05/15","52.1300","4803901.0000","51.7500","52.3800","51.4800"
"2019/05/14","51.8900","5527576.0000","51.2800","52.3778","51.1900"
"2019/05/13","51.4400","6150571.0000","51.7400","51.9500","51.0300"
"2019/05/10","52.1100","7825792.0000","51.5000","52.2300","50.7900"
"2019/05/09","51.9900","7161393.0000","51.7700","52.2700","51.1800"
"2019/05/08","51.9600","8784624.0000","52.5900","52.8400","51.9500"
"2019/05/07","52.9400","6808351.0000","53.2700","53.4400","52.5000"
"2019/05/06","53.5300","7234649.0000","53.1100","54.0000","53.1000"
"2019/05/03","53.7600","5138137.0000","53.4500","53.9100","53.2032"
"2019/05/02","53.1600","5803014.0000","53.0600","53.5500","52.9400"
"2019/05/01","53.3900","7372055.0000","54.5200","54.7400","53.3600"
"2019/04/30","54.3300","15379350.0000","53.8200","54.9900","53.3600"
"2019/04/29","53.5100","8044621.0000","52.9000","53.6400","52.7200"
"2019/04/26","52.7900","7915922.0000","51.5400","52.9400","51.5000"
"2019/04/25","51.4100","16115080.0000","52.0900","52.7500","50.6600"
"2019/04/24","54.7100","9463130.0000","54.5600","55.0300","54.3600"
"2019/04/23","54.8200","8287959.0000","54.7000","54.9900","53.9000"
"2019/04/22","54.6100","8506463.0000","54.0300","54.9513","53.7100"
"2019/04/18","54.3700","17793100.0000","56.1600","56.3100","53.2800"
"2019/04/17","56.1800","5845126.0000","56.7500","56.7600","56.0700"
"2019/04/16","56.3900","5403415.0000","56.7000","56.8023","56.0150"
"2019/04/15","56.9400","4666188.0000","56.6800","57.1100","56.5136"
"2019/04/12","56.5600","4688872.0000","56.0400","56.6000","55.7300"
"2019/04/11","55.9800","5256485.0000","55.6400","56.0400","55.5100"
"2019/04/10","55.4200","5664560.0000","55.2600","55.5300","54.9100"
"2019/04/09","55.1100","5996118.0000","55.1400","55.5900","54.8500"
"2019/04/08","55.2800","5607050.0000","54.7700","55.3900","54.6000"
"2019/04/05","54.7700","7743295.0000","54.5000","54.9100","54.0200"
"2019/04/04","54.6000","8452015.0000","54.3400","54.9200","54.2500"
"2019/04/03","53.9800","18078540.0000","55.7300","56.3200","53.4300"
"2019/04/02","56.6900","8445774.0000","57.8500","57.8800","56.6100"
"2019/04/01","57.7300","6781321.0000","57.3800","57.7900","56.8600"
"2019/03/29","57.4300","8953305.0000","56.8300","57.5000","56.7700"
"2019/03/28","56.7000","8714207.0000","56.3200","57.2300","56.3100"
"2019/03/27","56.3000","7206553.0000","56.7900","57.1600","56.1900"
"2019/03/26","57.0300","6448695.0000","56.8500","57.2800","56.7300"
"2019/03/25","56.5500","8620355.0000","55.6700","56.6300","55.5600"
"2019/03/22","55.9200","8826032.0000","56.0200","56.5700","55.9050"
"2019/03/21","56.9300","10411080.0000","55.5100","57.2000","55.5100"
"2019/03/20","55.7200","16467710.0000","55.9900","56.4400","55.0100"
"2019/03/19","56.0100","16018580.0000","57.3000","57.6800","55.1600"
"2019/03/18","57.3000","8271769.0000","56.8300","57.4400","56.5800"
"2019/03/15","56.7500","24579630.0000","56.7600","57.0700","56.0100"
"2019/03/14","56.4000","11882310.0000","56.0800","56.4900","55.7700"
"2019/03/13","56.1300","10956280.0000","55.6600","56.2900","55.3400"
"2019/03/12","55.7500","15563390.0000","56.1100","56.3700","55.0900"
"2019/03/11","56.0100","11703350.0000","55.3200","56.1700","55.3000"
"2019/03/08","55.3700","13409670.0000","54.7300","55.5450","54.6800"
"2019/03/07","54.7400","20073890.0000","54.8800","54.8800","53.8700"
"2019/03/06","54.6700","13330470.0000","53.2500","54.7500","52.9800"
"2019/03/05","52.8800","9411322.0000","52.3100","53.9000","51.9600"
"2019/03/04","52.4600","7904763.0000","52.9500","53.2500","52.2199"
"2019/03/01","52.7500","6113637.0000","52.6700","52.9400","52.1300"
"2019/02/28","52.4100","11142170.0000","52.4100","52.6500","51.8700"
"2019/02/27","52.3200","8595137.0000","52.4000","52.7500","51.7100"
"2019/02/26","52.1000","12173690.0000","51.9200","52.3100","51.8400"
"2019/02/25","51.8400","15044360.0000","52.0500","52.3200","51.5100"
"2019/02/22","51.5000","8231614.0000","50.6500","51.5400","50.4000"
"2019/02/21","50.3700","7295043.0000","50.3900","50.8000","50.0100"
"2019/02/20","50.5100","11068220.0000","49.2300","50.9600","49.1500"
"2019/02/19","48.9900","11662850.0000","48.8200","49.3750","48.3600"
"2019/02/15","48.7400","9161481.0000","49.2900","49.4000","48.7400"
"2019/02/14","49.1400","7401326.0000","48.9900","49.4373","48.7400"
"2019/02/13","49.0000","9106268.0000","49.7700","49.8400","48.8255"
"2019/02/12","49.6600","8928304.0000","48.9700","49.7300","48.9500"
"2019/02/11","48.8900","7758153.0000","48.9200","48.9800","48.3400"
"2019/02/08","48.8400","8577695.0000","48.5900","48.8650","47.8300"
"2019/02/07","48.7200","8841519.0000","49.1600","49.3900","48.2800"
"2019/02/06","49.2700","8813913.0000","49.1600","49.3700","48.7350"
"2019/02/05","49.0400","17880600.0000","49.1200","49.1500","48.6200"
"2019/02/04","49.1100","11704510.0000","48.9000","49.2000","48.6300"
"2019/02/01","49.2000","15595770.0000","49.5300","49.6300","48.8000"
"2019/01/31","49.3500","23631730.0000","49.1700","49.6650","47.6000"
"2019/01/30","47.8000","22879900.0000","46.1700","47.8100","45.6050"
"2019/01/29","45.9100","16729180.0000","45.6900","46.0600","45.3600"
"2019/01/28","45.3000","15055850.0000","44.5800","45.5000","43.9700"
"2019/01/25","44.2400","14265160.0000","43.7200","44.6000","43.6000"
"2019/01/24","43.3300","27835680.0000","44.5600","44.5600","42.4000"
"2019/01/23","44.7000","14712210.0000","45.0100","45.2200","44.5100"
"2019/01/22","44.9700","23822870.0000","47.3600","47.4900","44.5700"
"2019/01/18","48.3100","13828970.0000","47.5200","48.5098","47.3000"
"2019/01/17","47.0600","13334390.0000","47.0000","47.3950","46.6600"
"2019/01/16","47.2000","13623180.0000","47.8400","47.9300","47.1300"
"2019/01/15","47.9100","10600580.0000","48.1000","48.3500","47.6950"
"2019/01/14","48.2600","10534590.0000","48.9600","48.9700","48.0700"
"2019/01/11","48.9000","11219910.0000","49.0000","49.4500","48.5515"
"2019/01/10","48.8600","15835960.0000","49.8300","49.9600","48.8500"
"2019/01/09","49.6600","9799604.0000","49.1900","50.0500","49.1000"
"2019/01/08","49.0600","10597980.0000","49.2600","49.8700","49.0100"
"2019/01/07","48.7800","11329870.0000","49.6800","49.6900","48.5250"
"2019/01/04","50.3000","10329730.0000","49.4900","50.3100","49.3500"
"2019/01/03","49.0400","9734301.0000","48.8000","49.5000","48.6700"
"2019/01/02","49.3100","9330302.0000","48.9100","49.5200","47.9450"
"2018/12/31","49.3900","9638969.0000","49.0700","49.3900","48.6000"
"2018/12/28","48.8900","11338230.0000","49.4000","49.5700","48.6000"
"2018/12/27","48.7000","11878810.0000","48.0800","48.7100","47.1700"
"2018/12/26","48.4300","14840480.0000","47.4800","48.4300","46.4900"
"2018/12/24","47.5600","9548672.0000","47.7600","48.2600","47.5000"
"2018/12/21","49.0900","34455240.0000","48.9700","49.5600","48.6300"
"2018/12/20","50.4400","28658710.0000","50.4900","50.6500","49.2900"
"2018/12/19","51.4000","17741560.0000","51.1800","52.2900","50.6800"
"2018/12/18","50.8900","10618270.0000","52.3600","52.4400","50.6900"
"2018/12/17","52.3500","10655360.0000","52.7000","53.4500","52.0500"
"2018/12/14","52.7300","9339895.0000","53.5100","53.6600","52.4500"
"2018/12/13","53.9200","7244542.0000","53.3600","54.1000","53.2300"
"2018/12/12","53.3300","9277173.0000","54.4400","54.8900","53.1700"
"2018/12/11","53.9500","9347971.0000","53.7500","54.6600","53.4800"
"2018/12/10","53.3600","10088170.0000","54.4100","54.4800","52.7302"
"2018/12/07","54.1800","12367650.0000","55.4200","56.1400","53.9200"
"2018/12/06","54.4000","12146660.0000","54.4000","55.0500","53.1850"
"2018/12/04","54.4000","12117530.0000","55.7900","56.2300","54.3000"
"2018/12/03","55.7300","8821335.0000","54.7000","56.1200","54.5500"
"2018/11/30","54.8300","13753890.0000","55.9100","56.1200","54.5400"
"2018/11/29","55.9400","15159630.0000","55.4800","56.2800","55.0300"
"2018/11/28","54.9500","10627540.0000","53.7900","55.1800","53.3066"
"2018/11/27","53.7900","8954857.0000","53.3400","54.2350","53.2300"
"2018/11/26","53.2100","12053420.0000","53.6200","53.8100","52.9000"
"2018/11/23","53.7200","4674338.0000","54.4900","54.7900","53.4400"
"2018/11/21","54.3900","9007609.0000","55.7400","55.8000","54.1250"
"2018/11/20","55.6300","10165730.0000","55.8300","56.5500","55.6200"
"2018/11/19","55.6800","10300240.0000","56.9400","57.1700","55.3400"
"2018/11/16","56.7800","11826910.0000","57.1700","57.2600","56.2100"
"2018/11/15","57.2800","13850580.0000","58.7700","58.8300","57.1500"
"2018/11/14","59.1000","9121461.0000","60.5400","60.6800","58.9000"
"2018/11/13","60.0000","11635850.0000","61.1500","61.4900","59.6200"
"2018/11/12","61.2000","16509240.0000","61.3000","62.9450","61.1400"
"2018/11/09","63.4200","14982700.0000","65.4600","66.0400","62.6700"
"2018/11/08","65.3700","5668844.0000","65.1300","65.6300","65.0615"
"2018/11/07","65.3700","4793048.0000","65.2600","65.8100","64.7400"
"2018/11/06","64.8700","6833546.0000","64.3500","64.9800","64.1000"
"2018/11/05","64.6300","7060506.0000","63.8700","65.0902","63.7000"
"2018/11/02","63.6700","9781005.0000","63.6000","64.1800","62.7800"
"2018/11/01","63.6700","8861361.0000","64.7000","65.2400","63.1550"
"2018/10/31","65.0400","9907845.0000","65.5000","65.8100","64.4500"
"2018/10/30","65.8700","11640520.0000","64.9100","66.0000","64.6400"
"2018/10/29","64.5900","9656365.0000","63.3900","64.9900","63.2500"
"2018/10/26","63.0900","9739508.0000","63.8900","64.1400","62.3700"
"2018/10/25","63.1600","7824169.0000","61.5000","63.8400","60.9200"
"2018/10/24","62.3100","6546496.0000","62.0300","63.0915","61.8100"
"2018/10/23","61.8500","5561689.0000","61.2500","62.1200","60.8800"
"2018/10/22","61.3100","4550030.0000","61.9500","62.4800","61.2150"
"2018/10/19","61.9500","5398329.0000","60.9600","62.1000","60.9600"
"2018/10/18","60.9300","5862709.0000","61.2000","62.1600","60.7000"
"2018/10/17","60.6200","6192075.0000","60.6700","61.2900","60.4100"
"2018/10/16","60.7700","6590920.0000","61.1400","61.2800","60.4300"
"2018/10/15","61.4400","8087568.0000","60.1900","62.2900","60.0700"
"2018/10/12","60.0600","10245520.0000","60.3200","60.6100","59.5000"
"2018/10/11","61.1200","9068268.0000","62.9100","63.5700","60.8400"
"2018/10/10","62.9100","11673920.0000","63.2000","64.5000","62.8400"
"2018/10/09","63.1000","5837580.0000","63.2300","63.5570","62.7600"
"2018/10/08","63.1700","7510029.0000","62.3500","63.4700","62.2000"
"2018/10/05","62.0700","7176813.0000","61.7500","62.2300","61.4500"
"2018/10/04","61.7800","6226811.0000","60.4500","61.9100","60.0200"
"2018/10/03","60.8600","7323662.0000","61.4200","62.0950","60.7650"
"2018/10/02","61.2900","9364050.0000","60.2500","61.3900","60.0599"
"2018/10/01","60.3300","5866655.0000","60.3400","60.6600","59.6000"
"2018/09/28","60.3100","6649143.0000","60.8400","60.9600","60.2700"
"2018/09/27","60.7700","4213282.0000","60.7900","61.4950","60.6330"
"2018/09/26","60.8100","7448398.0000","61.0300","61.2900","60.7400"
