Date,Open,High,Low,Close,Adj Close,Volume
2/4/2019,7.61,8.335,7.5,8.04,8.04,67581800
2/5/2019,8.21,8.24,7.52,7.9,7.9,49873200
2/6/2019,7.63,7.76,7.31,7.57,7.57,27897100
2/7/2019,7.35,7.9,7.278,7.77,7.77,27628100
2/8/2019,7.77,7.85,7.46,7.59,7.59,18195900
2/11/2019,7.6,7.69,7,7.17,7.17,37797400
2/12/2019,6.78,7.47,6.66,7.17,7.17,38643400
2/13/2019,7.25,7.42,7.22,7.25,7.25,19145000
2/14/2019,7.26,7.29,7,7.1,7.1,19887700
2/15/2019,7.26,7.28,7,7.05,7.05,16938300
2/19/2019,6.97,7.08,6.85,6.93,6.93,17927000
2/20/2019,6.91,7.1,6.8,7.07,7.07,18535200
2/21/2019,7.06,7.25,7,7.06,7.06,12834300
2/22/2019,7.08,7.15,6.89,6.96,6.96,14027600
2/25/2019,7.07,7.29,6.91,7.29,7.29,22227200
2/26/2019,7.39,7.75,7.27,7.75,7.75,39750700
2/27/2019,7.81,7.84,7.45,7.54,7.54,29021900
2/28/2019,7.57,7.64,7.47,7.56,7.56,15518400
3/1/2019,7.56,7.58,7.3,7.34,7.34,17776000
3/4/2019,7.38,7.4,7.01,7.22,7.22,19288000
3/5/2019,7.41,8.1,7.33,8.1,8.1,72998100
3/6/2019,8.09,8.42,7.76,7.89,7.89,57336600
3/7/2019,8,8.01,7.52,7.58,7.58,31341300
3/8/2019,7.39,7.88,7.33,7.75,7.75,31135100
3/11/2019,7.87,8.07,7.785,7.95,7.95,27039900
3/12/2019,7.95,8.25,7.86,7.96,7.96,33429100
3/13/2019,8.63,9.25,8.55,9.07,9.07,133247200
3/14/2019,9.12,9.14,8.8,8.99,8.99,56310400
3/15/2019,8.98,9.71,8.86,9.61,9.61,78008200
3/18/2019,9.77,10.14,9.64,9.94,9.94,80450300
3/19/2019,10.2,10.32,9.84,9.96,9.96,55096300
3/20/2019,9.78,9.95,9.51,9.81,9.81,44631400
3/21/2019,9.65,9.87,9.54,9.57,9.57,28294700
3/22/2019,9.39,9.43,8.9,9.03,9.03,52440600
3/25/2019,8.85,9.48,8.75,9.25,9.25,41262400
3/26/2019,9.3,9.45,9.07,9.16,9.16,26134700
3/27/2019,9.1,9.16,8.68,8.83,8.83,31311200
3/28/2019,8.75,8.96,8.38,8.83,8.83,31361500
3/29/2019,8.88,9.2,8.76,9.06,9.06,24960500
4/1/2019,9.29,9.3,9.01,9.18,9.18,19886000
4/2/2019,9.11,9.205,8.92,9.07,9.07,20429700
4/3/2019,8.85,9.05,8.82,8.93,8.93,20568500
4/4/2019,8.96,9.05,8.83,8.95,8.95,12704200
4/5/2019,9.21,9.3,9.06,9.17,9.17,23078300
4/8/2019,9.24,9.26,9,9.04,9.04,15715200
4/9/2019,8.95,8.99,8.65,8.81,8.81,21751200
4/10/2019,8.83,9.13,8.77,9.1,9.1,18215200
4/11/2019,9.1,9.14,8.78,8.88,8.88,19309000
4/12/2019,8.98,9.03,8.81,8.88,8.88,12468900
4/15/2019,8.78,8.8,8.45,8.51,8.51,22528200
4/16/2019,8.52,8.95,8.46,8.88,8.88,23041900
4/17/2019,9.13,9.14,8.88,8.96,8.96,21618900
4/18/2019,9.07,9.12,8.92,9,9,21073100
4/22/2019,9.02,9.23,8.93,9.23,9.23,20654200
4/23/2019,9.21,9.22,9,9.06,9.06,16583400
4/24/2019,9.03,9.17,8.96,9.11,9.11,14512700
4/25/2019,9.07,9.09,8.96,9.07,9.07,12008200
4/26/2019,9.07,9.14,8.97,9.04,9.04,16810000
4/29/2019,9.05,9.1,8.95,9.06,9.06,13286600
4/30/2019,9.03,9.37,9.01,9.08,9.08,26577100
5/1/2019,9.11,9.138,8.98,9,9,13296500
5/2/2019,8.99,9,8.57,8.78,8.78,21148800
5/3/2019,8.82,8.88,8.69,8.79,8.79,12314700
5/6/2019,8.49,8.94,8.15,8.88,8.88,17883600
5/7/2019,8.79,8.84,8.55,8.6,8.6,14661300
5/8/2019,8.56,8.75,8.55,8.59,8.59,12168600
5/9/2019,8.65,8.65,8.33,8.35,8.35,13135500
5/10/2019,8.32,8.449,8.15,8.35,8.35,16384200
5/13/2019,8.17,8.27,7.92,8.02,8.02,16947300
5/14/2019,8.16,8.49,8.1,8.38,8.38,19182700
5/15/2019,8.02,8.79,8.01,8.68,8.68,34250700
5/16/2019,8.76,8.9,8.52,8.89,8.89,22951800
5/17/2019,8.77,9.05,8.65,8.68,8.68,19189500
5/20/2019,8.62,8.64,8.44,8.49,8.49,10755200
5/21/2019,8.64,8.79,8.58,8.66,8.66,11937400
5/22/2019,8.69,8.77,8.57,8.61,8.61,9456900
5/23/2019,8.51,8.52,8.2,8.25,8.25,13876200
5/24/2019,8.35,8.42,8.27,8.31,8.31,7483900
5/28/2019,8.35,8.53,8.31,8.33,8.33,9118000
5/29/2019,8.271,8.271,8.08,8.12,8.12,13364000
5/30/2019,8.14,8.25,7.93,8,8,9435300
5/31/2019,7.81,7.85,7.51,7.59,7.59,16377400
6/3/2019,7.5,7.66,7.13,7.16,7.16,18938500
6/4/2019,7.32,7.89,7.29,7.87,7.87,16093200
6/5/2019,8.12,8.16,7.57,7.73,7.73,14086000
6/6/2019,7.68,7.69,7.45,7.53,7.53,10060600
6/7/2019,7.49,7.8,7.46,7.64,7.64,10840700
6/10/2019,7.83,8,7.74,7.94,7.94,11808300
6/11/2019,8.02,8.07,7.68,7.78,7.78,10008400
6/12/2019,7.69,7.79,7.62,7.75,7.75,7235400
6/13/2019,7.75,7.82,7.51,7.57,7.57,8405500
6/14/2019,7.53,7.71,7.36,7.56,7.56,9504100
6/17/2019,7.61,7.67,7.5,7.6,7.6,7514400
6/18/2019,7.64,7.69,7.5,7.56,7.56,7391500
6/19/2019,7.53,7.64,7.48,7.48,7.48,7324300
6/20/2019,7.55,7.62,7.39,7.44,7.44,9230100
6/21/2019,7.34,7.36,7.01,7.3,7.3,16154900
6/24/2019,7.33,7.53,7.18,7.51,7.51,9368100
6/25/2019,7.52,7.66,7.42,7.46,7.46,8035300
6/26/2019,7.5,7.63,7.36,7.63,7.63,8187900
6/27/2019,7.64,7.84,7.61,7.83,7.83,9505800
6/28/2019,7.88,7.92,7.74,7.82,7.82,7272600
7/1/2019,7.98,7.98,7.77,7.83,7.83,6120800
7/2/2019,7.82,7.839,7.61,7.63,7.63,6192600
7/3/2019,7.58,7.69,7.46,7.68,7.68,6653700
7/5/2019,7.61,7.64,7.52,7.54,7.54,5388900
7/8/2019,7.49,7.54,7.41,7.44,7.44,6234700
7/9/2019,7.37,7.39,7.28,7.34,7.34,7650600
7/10/2019,7.39,7.41,7.3,7.39,7.39,6220000
7/11/2019,7.38,7.48,7.18,7.18,7.18,10063700
7/12/2019,7.17,7.18,6.75,6.77,6.77,23530600
7/15/2019,6.79,7.05,6.62,7.01,7.01,14749900
7/16/2019,7.06,7.22,6.93,7.16,7.16,35592900
7/17/2019,7.25,7.46,7.22,7.41,7.41,12430200
7/18/2019,7.31,7.34,6.92,6.95,6.95,17939900
7/19/2019,6.91,7.05,6.8,6.84,6.84,9824000
7/22/2019,6.83,6.83,6.44,6.73,6.73,14000800
7/23/2019,6.67,6.78,6.58,6.66,6.66,9473000
7/24/2019,6.63,6.66,6.485,6.55,6.55,8636900
7/25/2019,6.55,6.7,6.47,6.49,6.49,8428800
7/26/2019,6.48,6.58,6.35,6.41,6.41,8141800
7/29/2019,6.36,6.38,6.01,6.21,6.21,19356700
7/30/2019,6.06,6.43,6,6.25,6.25,13497700
7/31/2019,6.37,6.4,6.22,6.25,6.25,7898600
8/1/2019,6.22,6.29,5.85,5.85,5.85,15947200
8/2/2019,6.17,6.37,6,6.33,6.33,16013800
8/5/2019,6.17,6.26,6.06,6.19,6.19,11155600
8/6/2019,6.73,7.2,6.61,6.83,6.83,36803500
8/7/2019,6.81,6.82,6.53,6.62,6.62,12053900
8/8/2019,6.79,6.82,6.59,6.64,6.64,9332900
8/9/2019,6.62,6.672,6.37,6.54,6.54,10877000
8/12/2019,6.49,6.6,6.28,6.59,6.59,8725300
8/13/2019,6.46,6.74,6.44,6.66,6.66,10433500
8/14/2019,6.48,6.48,6.05,6.09,6.09,14034600
8/15/2019,5.95,6,5.65,5.67,5.67,17724900
8/16/2019,5.8,6.11,5.75,5.99,5.99,11621500
8/19/2019,6.14,6.2,5.77,5.84,5.84,15968700
8/20/2019,5.87,6.015,5.78,5.93,5.93,12410100
8/21/2019,5.97,5.99,5.82,5.84,5.84,11291900
8/22/2019,5.87,5.95,5.78,5.79,5.79,8703700
8/23/2019,5.73,5.87,5.64,5.64,5.64,9188000
8/26/2019,5.7,5.85,5.53,5.8,5.8,11051700
8/27/2019,5.8,5.86,5.55,5.57,5.57,12164700
8/28/2019,5.52,5.65,5.38,5.58,5.58,9941600
8/29/2019,5.66,5.67,5.52,5.55,5.55,7039100
8/30/2019,5.6,5.62,5.47,5.5,5.5,8087200
9/3/2019,5.45,5.69,5.43,5.67,5.67,9292400
9/4/2019,5.79,5.81,5.45,5.59,5.59,10824300
9/5/2019,5.59,5.87,5.57,5.86,5.86,12551000
9/6/2019,5.9,6.23,5.8,6.08,6.08,15336700
9/9/2019,6.23,6.27,5.89,6.01,6.01,13294500
9/10/2019,6.02,6.29,5.89,6.28,6.28,13406600
9/11/2019,6.34,6.5,6.17,6.49,6.49,22733300
9/12/2019,5.87,6.04,5.76,5.89,5.89,25166900
9/13/2019,5.92,6,5.8,5.95,5.95,12475400
9/16/2019,5.75,5.83,5.45,5.45,5.45,33981300
9/17/2019,5.4,5.54,5.14,5.27,5.27,27354700
9/18/2019,5.26,5.42,5.19,5.27,5.27,12851300
