Date,Open,High,Low,Close,Adj Close,Volume
10/9/2018,6.59,6.83,6.5,6.54,6.54,2253000
10/10/2018,6.51,6.61,5.65,5.78,5.78,5508600
10/11/2018,5.8,5.83,5.33,5.38,5.38,4145400
10/12/2018,5.57,5.94,5.5,5.9,5.9,3088900
10/15/2018,5.39,5.79,4.83,5.68,5.68,6910300
10/16/2018,6,6.08,5.34,5.5,5.5,4240200
10/17/2018,5.29,5.95,5.04,5.73,5.73,4145200
10/18/2018,5.67,5.8,5.43,5.46,5.46,1956700
10/19/2018,5.35,5.45,4.88,4.93,4.93,4116400
10/22/2018,4.85,4.9,4.06,4.12,4.12,3386400
10/23/2018,3.7,4.19,3.51,4.02,4.02,3508000
10/24/2018,4.15,4.35,3.71,3.71,3.71,1913400
10/25/2018,3.75,4.12,3.725,3.96,3.96,2412400
10/26/2018,3.9,3.98,3.68,3.73,3.73,1857200
10/29/2018,3.72,3.72,3.01,3.12,3.12,4324900
10/30/2018,3,3.37,2.94,3.16,3.16,2409300
10/31/2018,3.06,3.29,2.95,3.1,3.1,4916000
11/1/2018,3.15,3.16,2.83,2.88,2.88,4408400
11/2/2018,2.52,3.87,2.45,3.49,3.49,21122200
11/5/2018,3.65,4.85,3.6,4.78,4.78,16598500
11/6/2018,4.65,4.98,4.28,4.47,4.47,16019000
11/7/2018,4.62,4.74,4.01,4.5,4.5,10531100
11/8/2018,4.43,4.48,4.19,4.26,4.26,3396500
11/9/2018,4.04,4.27,4.04,4.11,4.11,4618300
11/12/2018,4.04,4.1,3.63,3.7,3.7,4129900
11/13/2018,3.62,3.77,3.33,3.37,3.37,4273000
11/14/2018,3.21,3.33,2.98,3.24,3.24,4789600
11/15/2018,3.21,3.71,3.15,3.55,3.55,7286100
11/16/2018,3.56,3.69,3.35,3.39,3.39,3533500
11/19/2018,3.44,3.44,3.11,3.17,3.17,2779800
11/20/2018,3.04,3.41,2.98,3.16,3.16,4995400
11/21/2018,3.28,3.38,3.21,3.3,3.3,2304800
11/22/2018,3.3,3.31,3.16,3.2,3.2,1110800
11/23/2018,3.19,3.38,3.18,3.29,3.29,1648700
11/26/2018,3.34,3.37,3.09,3.11,3.11,1520100
11/27/2018,3.1,3.2,3.02,3.16,3.16,1844400
11/28/2018,3.19,3.33,3.11,3.28,3.28,2299400
11/29/2018,3.29,3.31,3.18,3.28,3.28,1224300
11/30/2018,3.29,3.32,3.22,3.3,3.3,1453500
12/3/2018,3.34,3.52,3.07,3.17,3.17,4066600
12/4/2018,3.16,3.25,2.84,2.9,2.9,2876600
12/5/2018,2.92,3.02,2.58,2.69,2.69,2923700
12/6/2018,2.67,2.95,2.66,2.79,2.79,2973900
12/7/2018,3.04,3.19,2.92,3.17,3.17,4269500
12/10/2018,3.16,3.24,3,3.04,3.04,2458000
12/11/2018,3.08,3.14,3.03,3.13,3.13,1528800
12/12/2018,3.1,3.16,3,3.01,3.01,1380000
12/13/2018,3.05,3.07,2.84,2.88,2.88,1442400
12/14/2018,2.88,3.065,2.84,2.95,2.95,2168700
12/17/2018,2.93,2.95,2.77,2.79,2.79,1384500
12/18/2018,2.81,2.82,2.63,2.68,2.68,3533000
12/19/2018,2.68,2.71,2.46,2.52,2.52,3433700
12/20/2018,2.5,2.57,2.33,2.39,2.39,3200900
12/21/2018,2.41,2.52,2.34,2.49,2.49,2590200
12/24/2018,2.41,2.47,2.32,2.33,2.33,1271700
12/27/2018,2.39,2.39,2.19,2.21,2.21,2508500
12/28/2018,2.3,2.64,2.24,2.56,2.56,3814000
12/31/2018,2.6,2.64,2.45,2.46,2.46,1827200
1/2/2019,2.45,2.87,2.42,2.67,2.67,4387700
1/3/2019,2.65,2.84,2.55,2.59,2.59,4126500
1/4/2019,2.65,2.73,2.57,2.59,2.59,2706600
1/7/2019,2.65,2.65,2.53,2.54,2.54,2960100
1/8/2019,2.56,2.59,2.41,2.44,2.44,3055700
1/9/2019,2.47,2.68,2.42,2.65,2.65,4964100
1/10/2019,2.66,2.83,2.56,2.78,2.78,5838500
1/11/2019,2.75,3.1,2.72,3.05,3.05,7317700
1/14/2019,3.07,3.19,2.91,3.03,3.03,5631500
1/15/2019,3.08,3.12,2.95,2.95,2.95,3981300
1/16/2019,2.98,3.01,2.86,2.98,2.98,2895500
1/17/2019,2.9,3.01,2.89,2.9,2.9,1831400
1/18/2019,2.94,2.98,2.77,2.86,2.86,2461400
1/21/2019,2.85,2.9,2.78,2.9,2.9,1566700
1/22/2019,2.88,3.05,2.88,2.97,2.97,3223500
1/23/2019,2.99,3.15,2.97,3.05,3.05,3929100
1/24/2019,3.08,3.53,3.08,3.49,3.49,9327500
1/25/2019,3.68,3.85,3.57,3.72,3.72,9057900
1/28/2019,3.75,4.15,3.74,4.04,4.04,10660000
1/29/2019,4.11,4.32,3.72,3.78,3.78,10518200
1/30/2019,3.69,3.81,3.58,3.59,3.59,6649300
1/31/2019,3.61,3.63,3.44,3.52,3.52,5453900
2/1/2019,3.5,3.8,3.42,3.63,3.63,8205100
2/4/2019,3.7,3.9,3.65,3.78,3.78,6739400
2/5/2019,3.84,3.85,3.6,3.67,3.67,4076000
2/6/2019,3.6,3.65,3.27,3.39,3.39,5178400
2/7/2019,3.3,3.48,3.29,3.42,3.42,3080000
2/8/2019,3.55,3.6,3.39,3.42,3.42,5815600
2/11/2019,3.41,3.41,3.18,3.18,3.18,2777700
2/12/2019,3.08,3.4,3.06,3.31,3.31,3889100
2/13/2019,3.33,3.56,3.31,3.56,3.56,4141000
2/14/2019,3.58,3.75,3.53,3.73,3.73,4316400
2/15/2019,3.78,3.85,3.7,3.78,3.78,3312600
2/19/2019,3.76,3.82,3.57,3.62,3.62,2559100
2/20/2019,3.59,3.72,3.52,3.7,3.7,2214400
2/21/2019,3.73,3.77,3.67,3.71,3.71,2176200
2/22/2019,3.75,3.78,3.64,3.69,3.69,1725900
2/25/2019,3.75,3.83,3.69,3.83,3.83,2762400
2/26/2019,3.86,4.05,3.85,4.04,4.04,5293100
2/27/2019,4.08,4.09,3.85,3.91,3.91,4559500
2/28/2019,3.9,4.03,3.89,3.99,3.99,2822200
3/1/2019,4,4.43,3.98,4.38,4.38,7418600
3/4/2019,4.4,4.57,4.04,4.15,4.15,9228400
3/5/2019,4.19,4.45,4.14,4.42,4.42,6401500
3/6/2019,4.45,4.62,4.36,4.47,4.47,6339100
3/7/2019,4.53,4.53,4.22,4.26,4.26,4603600
3/8/2019,4.12,4.27,4.02,4.26,4.26,4455300
3/11/2019,4.33,4.43,4.3,4.4,4.4,2863200
3/12/2019,4.4,4.45,4.28,4.3,4.3,3139400
3/13/2019,4.38,4.44,4.31,4.35,4.35,2671600
3/14/2019,4.37,4.42,4.26,4.41,4.41,2119700
3/15/2019,4.36,4.56,4.36,4.56,4.56,4880000
3/18/2019,4.58,5.18,4.57,5.1,5.1,11292600
