Date,Open,High,Low,Close,Adj Close,Volume
2/5/2019,147.229996,149.699997,146,146.940002,146.940002,324900
2/6/2019,146.009995,146.619995,143.229996,144.240005,144.240005,310500
2/7/2019,143.070007,143.410004,137.169998,139.110001,139.110001,443300
2/8/2019,138.070007,148.899994,137.330002,146.759995,146.759995,770300
2/11/2019,146.660004,148.380005,143.690002,144.550003,144.550003,289000
2/12/2019,145.050003,149.649994,144.600006,147.529999,147.529999,393600
2/13/2019,148.580002,152.190002,147.550003,150.220001,150.220001,553000
2/14/2019,150,151.5,148.509995,151.289993,151.289993,355800
2/15/2019,152,153.639999,149.600006,150.490005,150.490005,406200
2/19/2019,150.449997,152.419998,148.520004,150.169998,150.169998,352100
2/20/2019,150.369995,151.380005,145.210007,145.880005,145.880005,494700
2/21/2019,145.529999,148.5,140.440002,143.949997,143.949997,355300
2/22/2019,145.179993,152.479996,145.179993,151.600006,151.600006,492900
2/25/2019,150.789993,153,148.600006,150.809998,150.809998,507500
2/26/2019,150.479996,153.25,146.419998,152.889999,152.889999,413200
2/27/2019,166.029999,179.619995,166,173.990005,173.990005,2455600
2/28/2019,170.899994,175,169,172.009995,172.009995,861300
3/1/2019,173.479996,178,170.740005,177.339996,177.339996,676300
3/4/2019,179,182.229996,175.270004,176.429993,176.429993,1019900
3/5/2019,176,177.990005,172.419998,172.570007,172.570007,421900
3/6/2019,172.259995,172.940002,163.960007,166.220001,166.220001,614900
3/7/2019,164.570007,166.949997,160.240005,165.809998,165.809998,509800
3/8/2019,161.970001,165,161.240005,163.160004,163.160004,338600
3/11/2019,164.020004,170.279999,163.460007,169.289993,169.289993,314200
3/12/2019,170.429993,173,169.009995,170.970001,170.970001,256700
3/13/2019,173.539993,174.070007,168.050003,169.330002,169.330002,363800
3/14/2019,169.169998,170.770004,165.610001,166.570007,166.570007,265100
3/15/2019,166.610001,170.080002,165.199997,169.320007,169.320007,352000
3/18/2019,171.330002,172.960007,166.690002,168.610001,168.610001,289300
3/19/2019,169.110001,169.520004,165.020004,168.110001,168.110001,288200
